qpoint_index branchID frequency groupVel_x groupVel_y groupVel_z DOS gruneisen_param
Max bandID: 6
Max qpoint index: 1728
1013 1 10.4122417165 -15.2522914 -16.7467590 16.7467590 0.0000000000 0.0000000000
1013 2 13.2947231479 -28.3460658 33.3274219 -33.3274219 0.0000000000 0.0000000000
1013 3 16.8274082670 -21.2446928 -38.4334082 38.4334082 0.0000000000 0.0000000000
1013 4 22.4204284961 15.8852041 -0.1153416 0.1153416 0.0000000000 0.0000000000
1013 5 22.4274988484 3.1229418 -2.2217981 2.2217981 0.0000000000 0.0000000000
1013 6 25.2763915591 6.0932769 8.8005251 -8.8005251 0.0000000000 0.0000000000
1014 1 10.7622365053 0.0000000 -10.4969359 10.4969359 0.0000000000 0.0000000000
1014 2 12.4990566306 0.0000000 51.1496303 -51.1496303 0.0000000000 0.0000000000
1014 3 17.8932167974 0.0000000 -43.9111609 43.9111609 0.0000000000 0.0000000000
1014 4 22.4129379060 0.0000000 -6.1056777 6.1056777 0.0000000000 0.0000000000
1014 5 22.4604572217 0.0000000 -3.0240315 3.0240315 0.0000000000 0.0000000000
1014 6 24.9844185754 0.0000000 15.0219040 -15.0219040 0.0000000000 0.0000000000
1015 1 10.8519409758 13.8960007 -5.2946534 5.2946534 0.0000000000 0.0000000000
1015 2 11.3994693213 15.6532507 43.5854417 -43.5854417 0.0000000000 0.0000000000
1015 3 18.3421498869 55.4261674 -25.2385424 25.2385424 0.0000000000 0.0000000000
1015 4 22.5482729144 -4.6470044 -2.6734001 2.6734001 0.0000000000 0.0000000000
1015 5 22.5703010272 -9.0503496 -1.5176231 1.5176231 0.0000000000 0.0000000000
1015 6 24.8189071309 -26.7742058 10.0085459 -10.0085459 0.0000000000 0.0000000000
1016 1 10.6825238541 29.1897109 0.0000000 0.0000000 0.0000000000 0.0000000000
1016 2 10.6891037818 28.9317079 0.0000000 0.0000000 0.0000000000 0.0000000000
1016 3 17.7917880102 99.6988353 0.0000000 0.0000000 0.0000000000 0.0000000000
1016 4 22.6383042933 -7.4081850 0.0000000 0.0000000 0.0000000000 0.0000000000
1016 5 22.6414099614 -7.5204902 0.0000000 0.0000000 0.0000000000 0.0000000000
1016 6 25.1566501674 -52.3432431 0.0000000 0.0000000 0.0000000000 0.0000000000
1017 1 10.2669478982 44.3925088 4.6854667 -4.6854667 0.0000000000 0.0000000000
1017 2 10.7616666324 47.3402968 -40.1580978 40.1580978 0.0000000000 0.0000000000
1017 3 16.4497108983 121.7597445 16.0301440 -16.0301440 0.0000000000 0.0000000000
1017 4 22.7153912128 -10.0444743 0.5998217 -0.5998217 0.0000000000 0.0000000000
1017 5 22.7836286950 -9.2486763 -4.7092227 4.7092227 0.0000000000 0.0000000000
1017 6 25.7054350976 -54.8515877 3.2847647 -3.2847647 0.0000000000 0.0000000000
1018 1 9.6020590919 58.2670682 9.1764557 -9.1764557 0.0000000000 0.0000000000
1018 2 10.9694615156 79.3021773 -29.3035988 29.3035988 0.0000000000 0.0000000000
1018 3 15.0586287932 105.4021155 -9.1671169 9.1671169 0.0000000000 0.0000000000
1018 4 22.8165552691 -11.9482135 1.1755461 -1.1755461 0.0000000000 0.0000000000
1018 5 22.9575154570 -7.6423484 -2.7085866 2.7085866 0.0000000000 0.0000000000
1018 6 26.0232480293 -41.1218243 15.1805680 -15.1805680 0.0000000000 0.0000000000
1019 1 8.7407905087 66.5831075 11.3598160 -11.3598160 0.0000000000 0.0000000000
1019 2 9.9420684285 124.1252945 20.4311452 -20.4311452 0.0000000000 0.0000000000
1019 3 15.1734178334 48.1800892 -72.0657843 72.0657843 0.0000000000 0.0000000000
1019 4 22.8761616588 -9.6924187 4.1953985 -4.1953985 0.0000000000 0.0000000000
1019 5 23.0126754712 -1.3040421 2.5606308 -2.5606308 0.0000000000 0.0000000000
1019 6 25.9221089062 -25.0989983 26.2186119 -26.2186119 0.0000000000 0.0000000000
1020 1 7.9112460060 55.8803448 4.7976829 -4.7976829 0.0000000000 0.0000000000
1020 2 8.2637582830 97.4923879 19.4426444 -19.4426444 0.0000000000 0.0000000000
1020 3 16.4081519115 38.4304228 -80.7551695 80.7551695 0.0000000000 0.0000000000
1020 4 22.8523112187 -5.6966346 5.3559263 -5.3559263 0.0000000000 0.0000000000
1020 5 22.8793529156 6.3350568 6.2782880 -6.2782880 0.0000000000 0.0000000000
1020 6 25.5636763522 -23.0763724 30.9224227 -30.9224227 0.0000000000 0.0000000000
1021 1 8.0118677584 25.3026810 18.6255401 25.3026810 0.0000000000 0.0000000000
1021 2 8.6752905549 48.3844054 77.2170156 48.3844054 0.0000000000 0.0000000000
1021 3 17.5595249274 26.7071659 -69.2614540 26.7071659 0.0000000000 0.0000000000
1021 4 22.6295785781 -5.3978333 -5.0877004 -5.3978333 0.0000000000 0.0000000000
1021 5 22.9136707551 0.4776084 15.3641902 0.4776084 0.0000000000 0.0000000000
1021 6 25.1507764968 -8.0874262 27.8433208 -8.0874262 0.0000000000 0.0000000000
1022 1 8.1610315223 -15.5552681 15.5552681 34.0391788 0.0000000000 0.0000000000
1022 2 8.6685010440 -33.2028499 33.2028499 87.1371124 0.0000000000 0.0000000000
1022 3 17.8567660606 38.6280580 -38.6280580 -9.8276787 0.0000000000 0.0000000000
1022 4 22.6680897618 -2.4682614 2.4682614 -9.1165410 0.0000000000 0.0000000000
1022 5 22.8308619245 -5.3274945 5.3274945 10.0302014 0.0000000000 0.0000000000
1022 6 25.0304356912 -12.9623668 12.9623668 5.4962491 0.0000000000 0.0000000000
1023 1 8.8401013468 -44.3147046 -0.2513871 44.9649904 0.0000000000 0.0000000000
1023 2 10.0525549087 -85.8053114 0.5850726 86.0021699 0.0000000000 0.0000000000
1023 3 17.4138828295 37.1646346 -1.3752990 -34.4127666 0.0000000000 0.0000000000
1023 4 22.5531010691 3.6934465 0.0322568 -3.7863888 0.0000000000 0.0000000000
1023 5 22.9366391781 -1.4519737 0.3359412 -0.2121015 0.0000000000 0.0000000000
1023 6 25.2148066918 -12.8472812 0.4702497 12.2371716 0.0000000000 0.0000000000
1024 1 9.7951667285 -44.7180416 6.7015404 53.0382727 0.0000000000 0.0000000000
1024 2 11.8565946006 -97.6682394 -16.4748449 51.4403416 0.0000000000 0.0000000000
1024 3 16.6045090687 16.1483591 18.2450513 -40.1973850 0.0000000000 0.0000000000
1024 4 22.4887288037 10.2874770 -2.9152937 -0.7975233 0.0000000000 0.0000000000
1024 5 22.8428523856 9.9657436 1.6520499 -2.8887016 0.0000000000 0.0000000000
1024 6 25.4172875857 -0.7368012 -2.8586972 7.5388116 0.0000000000 0.0000000000
1025 1 10.6040067460 -32.0417515 18.3411084 52.2850524 0.0000000000 0.0000000000
1025 2 12.8939439215 -55.4782104 24.8709997 -14.1729071 0.0000000000 0.0000000000
1025 3 16.3927279531 -30.9110543 -25.1431531 -1.3448640 0.0000000000 0.0000000000
1025 4 22.3697094819 18.3310970 -10.9234836 -4.9076715 0.0000000000 0.0000000000
1025 5 22.7338230152 9.4925530 5.6412807 8.6541268 0.0000000000 0.0000000000
1025 6 25.3960665274 11.6899992 4.5947703 0.5216151 0.0000000000 0.0000000000
1026 1 11.1206668392 -15.6796352 25.8040093 45.7647331 0.0000000000 0.0000000000
1026 2 12.4162561710 -17.2658796 54.4712870 -48.1662331 0.0000000000 0.0000000000
1026 3 17.4339660794 -42.4965992 -59.1178580 17.1429301 0.0000000000 0.0000000000
1026 4 22.2963941721 15.0434566 -16.5305866 -2.1593490 0.0000000000 0.0000000000
1026 5 22.6886419135 3.7439296 8.6785574 9.1911893 0.0000000000 0.0000000000
1026 6 25.1197888102 14.1402728 16.2242117 -5.2735558 0.0000000000 0.0000000000
1027 1 11.2667166596 0.0000000 24.2010837 -4.9121409 0.0000000000 0.0000000000
1027 2 11.5462038975 0.0000000 51.4049013 1.2774949 0.0000000000 0.0000000000
1027 3 18.3663025059 0.0000000 -51.0821877 0.1104037 0.0000000000 0.0000000000
1027 4 22.3788961696 0.0000000 -15.6161300 1.2759922 0.0000000000 0.0000000000
1027 5 22.6457957966 0.0000000 7.8900949 1.3600222 0.0000000000 0.0000000000
1027 6 24.7859574457 0.0000000 21.0455715 -0.8387131 0.0000000000 0.0000000000
1028 1 10.8269970858 12.2545490 -7.2191643 -7.2191643 0.0000000000 0.0000000000
1028 2 11.3965639141 14.2391104 43.0305097 43.0305097 0.0000000000 0.0000000000
1028 3 18.3425210928 55.5090599 -25.2264334 -25.2264334 0.0000000000 0.0000000000
1028 4 22.5602608245 -3.8414144 -1.7542328 -1.7542328 0.0000000000 0.0000000000
1028 5 22.5812675822 -7.6780533 -0.6326441 -0.6326441 0.0000000000 0.0000000000
1028 6 24.8099900887 -27.4395386 9.4587736 9.4587736 0.0000000000 0.0000000000
1029 1 10.9583727782 30.4580239 0.0000000 21.9698695 0.0000000000 0.0000000000
1029 2 11.2706237174 27.5206339 0.0000000 51.6284208 0.0000000000 0.0000000000
1029 3 17.3486357239 90.3208919 0.0000000 -39.9976444 0.0000000000 0.0000000000
1029 4 22.5688667614 -10.8470350 0.0000000 -7.7396619 0.0000000000 0.0000000000
1029 5 22.7226131522 -9.4917594 0.0000000 6.1682073 0.0000000000 0.0000000000
1029 6 25.2303114071 -39.5106386 0.0000000 7.4537863 0.0000000000 0.0000000000
1030 1 10.4807465820 48.0517103 38.8621769 18.5087593 0.0000000000 0.0000000000
1030 2 11.7194579644 51.7053876 -31.3438982 49.0769222 0.0000000000 0.0000000000
1030 3 15.9875368793 91.9638126 0.6279413 -21.9890017 0.0000000000 0.0000000000
1030 4 22.6105820578 -11.5709935 -2.2897018 -8.4352492 0.0000000000 0.0000000000
1030 5 22.8947595156 -14.4292779 2.3107571 2.9681220 0.0000000000 0.0000000000
1030 6 25.6291962336 -33.2743716 3.8823171 -2.8490432 0.0000000000 0.0000000000
1031 1 9.6431417744 63.7131430 36.7993939 6.0101930 0.0000000000 0.0000000000
1031 2 11.3305235269 93.6071182 32.2026683 13.8443944 0.0000000000 0.0000000000
1031 3 15.5959348726 47.2192620 -54.1709986 41.7013440 0.0000000000 0.0000000000
1031 4 22.6617287492 -9.6923308 -3.2400529 -10.3486984 0.0000000000 0.0000000000
1031 5 23.0010503475 -12.1018046 5.0564329 -1.0341967 0.0000000000 0.0000000000
1031 6 25.7185477265 -19.5738017 16.1157853 -12.5154044 0.0000000000 0.0000000000
1032 1 8.6491394087 65.6837130 26.5952026 -0.2542467 0.0000000000 0.0000000000
1032 2 9.8774926492 91.4982202 79.4736627 22.9057179 0.0000000000 0.0000000000
1032 3 16.5661782661 22.5947535 -81.5159610 56.1736638 0.0000000000 0.0000000000
1032 4 22.6408136398 -4.1304502 -3.8053837 -13.0781542 0.0000000000 0.0000000000
1032 5 23.0187153206 -5.2995540 8.7188232 -0.0746151 0.0000000000 0.0000000000
1032 6 25.4868470038 -9.7737588 28.4986152 -14.0790659 0.0000000000 0.0000000000
1033 1 8.8911605278 30.8414366 35.0722800 30.8414366 0.0000000000 0.0000000000
1033 2 10.7456244810 53.9316200 108.9041677 53.9316200 0.0000000000 0.0000000000
1033 3 17.1255802510 -3.9409937 -56.6034335 -3.9409937 0.0000000000 0.0000000000
1033 4 22.4749441725 -2.5841002 -7.5205301 -2.5841002 0.0000000000 0.0000000000
1033 5 22.9649929326 -5.2640830 0.9507911 -5.2640830 0.0000000000 0.0000000000
1033 6 25.3527760767 -0.9163235 21.2070220 -0.9163235 0.0000000000 0.0000000000
1034 1 8.7658314917 0.0000012 44.3496477 44.3496422 0.0000000000 0.0000000000
1034 2 10.0746424952 0.0000003 84.4726175 84.4726103 0.0000000000 0.0000000000
1034 3 17.4236688810 0.0000031 -35.7315982 -35.7315947 0.0000000000 0.0000000000
1034 4 22.5856098541 -0.0000005 -3.8131386 -3.8131362 0.0000000000 0.0000000000
1034 5 22.9100661322 -0.0000028 1.2904509 1.2904492 0.0000000000 0.0000000000
1034 6 25.2202193736 0.0000003 12.7046972 12.7046990 0.0000000000 0.0000000000
1035 1 8.8911604419 -30.8414370 30.8414370 35.0722827 0.0000000000 0.0000000000
1035 2 10.7456243655 -53.9316275 53.9316275 108.9041674 0.0000000000 0.0000000000
1035 3 17.1255802636 3.9409995 -3.9409995 -56.6034297 0.0000000000 0.0000000000
1035 4 22.4749442064 2.5841002 -2.5841002 -7.5205309 0.0000000000 0.0000000000
1035 5 22.9649929424 5.2640834 -5.2640834 0.9507866 0.0000000000 0.0000000000
1035 6 25.3527761084 0.9163222 -0.9163222 21.2070241 0.0000000000 0.0000000000
1036 1 9.6403744205 -67.4383415 -2.3608126 30.4019475 0.0000000000 0.0000000000
1036 2 11.9168664173 -63.3118910 42.7108654 89.5543357 0.0000000000 0.0000000000
1036 3 16.3688675770 -3.0574244 24.0230817 -61.8477834 0.0000000000 0.0000000000
1036 4 22.4645312114 2.0458947 -7.9732343 -4.1138385 0.0000000000 0.0000000000
1036 5 22.9144069912 13.3617695 -7.1772951 -0.9454395 0.0000000000 0.0000000000
1036 6 25.5360367351 8.8076877 -6.3360136 14.9958968 0.0000000000 0.0000000000
1037 1 10.6909015290 -66.1353298 -2.5435601 26.0295013 0.0000000000 0.0000000000
1037 2 12.7227333846 -51.7020274 49.6960150 29.3114887 0.0000000000 0.0000000000
1037 3 15.7989537728 -28.6566725 4.1350404 -29.3222804 0.0000000000 0.0000000000
1037 4 22.4149448048 16.5073230 -9.4239749 -3.1432559 0.0000000000 0.0000000000
1037 5 22.8839870013 7.6310065 -4.0796081 2.7491307 0.0000000000 0.0000000000
1037 6 25.5787517776 14.6589005 -3.5583784 5.6576613 0.0000000000 0.0000000000
1038 1 11.3619461908 -40.6941741 13.5879058 -1.5358289 0.0000000000 0.0000000000
1038 2 12.5430733977 -28.8982449 69.2209072 0.6842424 0.0000000000 0.0000000000
1038 3 16.3994805988 -55.8840754 -46.6396911 -0.2157162 0.0000000000 0.0000000000
1038 4 22.3223049420 21.2637244 -14.6767964 0.3685199 0.0000000000 0.0000000000
1038 5 22.8417589733 3.7798545 4.8470164 0.1333815 0.0000000000 0.0000000000
1038 6 25.4108154484 18.8654515 7.6346204 0.0445579 0.0000000000 0.0000000000
1039 1 11.0739961986 -13.8458314 26.3536906 -48.4506311 0.0000000000 0.0000000000
1039 2 12.4114049794 -16.2006928 54.4615714 46.3213207 0.0000000000 0.0000000000
1039 3 17.4323648260 -42.8651370 -59.3373698 -17.2609465 0.0000000000 0.0000000000
1039 4 22.3128732831 14.2638947 -16.7544120 3.5179864 0.0000000000 0.0000000000
1039 5 22.7037082337 2.9348896 8.1028931 -8.0214910 0.0000000000 0.0000000000
1039 6 25.1156701250 14.4400577 16.9212379 5.1151786 0.0000000000 0.0000000000
1040 1 10.6808280254 -0.0000026 -11.7998783 -11.7998783 0.0000000000 0.0000000000
1040 2 12.4728580385 -0.0000003 50.7719756 50.7719756 0.0000000000 0.0000000000
1040 3 17.8969674381 -0.0000026 -43.8588735 -43.8588735 0.0000000000 0.0000000000
1040 4 22.4407489978 0.0000023 -6.5056834 -6.5056834 0.0000000000 0.0000000000
1040 5 22.4992841196 0.0000012 -2.4382627 -2.4382627 0.0000000000 0.0000000000
1040 6 24.9698565160 -0.0000000 15.6083861 15.6083861 0.0000000000 0.0000000000
1041 1 11.0739962437 13.8458266 -48.4506300 26.3536893 0.0000000000 0.0000000000
1041 2 12.4114049794 16.2006921 46.3213204 54.4615700 0.0000000000 0.0000000000
1041 3 17.4323648606 42.8651345 -17.2609442 -59.3373694 0.0000000000 0.0000000000
1041 4 22.3128732425 -14.2638912 3.5179856 -16.7544111 0.0000000000 0.0000000000
1041 5 22.7037082194 -2.9348871 -8.0214915 8.1028944 0.0000000000 0.0000000000
1041 6 25.1156701300 -14.4400590 5.1151780 16.9212369 0.0000000000 0.0000000000
1042 1 11.3619462200 40.6941696 0.0000000 13.5879025 0.0000000000 0.0000000000
1042 2 12.5430734159 28.8982410 0.0000000 69.2209043 0.0000000000 0.0000000000
1042 3 16.3994806192 55.8840744 0.0000000 -46.6396936 0.0000000000 0.0000000000
1042 4 22.3223049155 -21.2637219 0.0000000 -14.6767926 0.0000000000 0.0000000000
1042 5 22.8417589458 -3.7798519 0.0000000 4.8470180 0.0000000000 0.0000000000
1042 6 25.4108154612 -18.8654515 0.0000000 7.6346200 0.0000000000 0.0000000000
1043 1 10.6909015962 66.1353217 26.0295022 -2.5435611 0.0000000000 0.0000000000
1043 2 12.7227334091 51.7020246 29.3114870 49.6960122 0.0000000000 0.0000000000
1043 3 15.7989537473 28.6566718 -29.3222797 4.1350359 0.0000000000 0.0000000000
1043 4 22.4149447774 -16.5073160 -3.1432559 -9.4239711 0.0000000000 0.0000000000
1043 5 22.8839869881 -7.6310098 2.7491313 -4.0796065 0.0000000000 0.0000000000
1043 6 25.5787517889 -14.6588986 5.6576607 -3.5583786 0.0000000000 0.0000000000
1044 1 9.6403745185 67.4383405 30.4019462 -2.3608152 0.0000000000 0.0000000000
1044 2 11.9168664916 63.3118830 89.5543319 42.7108616 0.0000000000 0.0000000000
1044 3 16.3688675402 3.0574281 -61.8477866 24.0230842 0.0000000000 0.0000000000
1044 4 22.4645311636 -2.0458938 -4.1138383 -7.9732319 0.0000000000 0.0000000000
1044 5 22.9144070083 -13.3617697 -0.9454354 -7.1772926 0.0000000000 0.0000000000
1044 6 25.5360367139 -8.8076871 14.9958968 -6.3360168 0.0000000000 0.0000000000
1045 1 9.8227190903 25.0783049 29.1011441 25.0783049 0.0000000000 0.0000000000
1045 2 12.7395161400 29.6539423 93.4243134 29.6539423 0.0000000000 0.0000000000
1045 3 16.4967221726 -4.9415344 -26.8752116 -4.9415344 0.0000000000 0.0000000000
1045 4 22.3979668760 1.3714867 -4.7957407 1.3714867 0.0000000000 0.0000000000
1045 5 22.7151198921 -10.2686560 -15.0214004 -10.2686560 0.0000000000 0.0000000000
1045 6 25.4265848738 -4.5185970 2.8618608 -4.5185970 0.0000000000 0.0000000000
1046 1 9.7818363941 -1.6620422 48.4131679 53.2305673 0.0000000000 0.0000000000
1046 2 11.8431405894 15.8946896 96.6952783 51.0873704 0.0000000000 0.0000000000
1046 3 16.6073549339 -17.2140895 -16.1962952 -38.9294702 0.0000000000 0.0000000000
1046 4 22.4963390670 1.5950556 -11.3142219 -0.9216646 0.0000000000 0.0000000000
1046 5 22.8427778195 -2.1903777 -10.0088960 -2.8579241 0.0000000000 0.0000000000
1046 6 25.4201666914 2.1743938 0.8268528 6.9420377 0.0000000000 0.0000000000
1047 1 9.5989054353 1.5955262 67.2594869 32.8426221 0.0000000000 0.0000000000
1047 2 11.9157951409 -42.6968268 63.3035460 90.0723117 0.0000000000 0.0000000000
1047 3 16.3710175604 -23.1907550 3.1307856 -61.3729772 0.0000000000 0.0000000000
1047 4 22.4755603514 8.1601707 -2.4512211 -5.0837774 0.0000000000 0.0000000000
1047 5 22.9156881056 7.1112484 -12.8919075 -1.3615815 0.0000000000 0.0000000000
1047 6 25.5399252653 5.9776188 -8.7336954 14.8173942 0.0000000000 0.0000000000
1048 1 9.4420748190 -34.6975756 34.6975756 15.1543877 0.0000000000 0.0000000000
1048 2 12.7701506876 -54.7970007 54.7970007 77.6114330 0.0000000000 0.0000000000
1048 3 15.8168930315 -26.7661755 26.7661755 -60.2338487 0.0000000000 0.0000000000
1048 4 22.3952082380 2.4872517 -2.4872517 -0.9070313 0.0000000000 0.0000000000
1048 5 22.9225700083 16.2040069 -16.2040069 -2.6643493 0.0000000000 0.0000000000
1048 6 25.6928830481 13.0600539 -13.0600539 9.5019050 0.0000000000 0.0000000000
1049 1 9.9473809438 -71.8970739 -5.9808167 -2.3357981 0.0000000000 0.0000000000
1049 2 13.1311172619 -44.3427697 62.5388326 2.4820669 0.0000000000 0.0000000000
1049 3 15.4419778328 -29.7797007 26.6766291 -1.8030490 0.0000000000 0.0000000000
1049 4 22.4288316803 3.7996186 -6.3758915 1.2432822 0.0000000000 0.0000000000
1049 5 22.8984437725 14.5152534 -14.0046886 -0.8564919 0.0000000000 0.0000000000
1049 6 25.7050991415 16.6068777 -9.8775017 0.3972896 0.0000000000 0.0000000000
1050 1 10.6696348014 -65.9547343 -4.5582792 -27.1256762 0.0000000000 0.0000000000
1050 2 12.7420774666 -50.0317256 50.9874425 -28.8407905 0.0000000000 0.0000000000
1050 3 15.7915657424 -28.8566440 2.7824789 28.8992094 0.0000000000 0.0000000000
1050 4 22.4218530607 17.2621837 -9.1679170 3.4271516 0.0000000000 0.0000000000
1050 5 22.8784543391 5.7892336 -3.3375202 -2.7757287 0.0000000000 0.0000000000
1050 6 25.5814591763 14.8320660 -3.4509532 -5.3906482 0.0000000000 0.0000000000
1051 1 10.5766428903 -28.6588509 17.9837109 -53.1959275 0.0000000000 0.0000000000
1051 2 12.8755165421 -55.5047374 25.3373716 12.3848137 0.0000000000 0.0000000000
1051 3 16.3911452440 -30.3768166 -25.2033735 1.7665417 0.0000000000 0.0000000000
1051 4 22.3808055196 16.9309971 -11.0401655 5.2519868 0.0000000000 0.0000000000
1051 5 22.7423086051 8.7011581 5.7240598 -8.1655058 0.0000000000 0.0000000000
1051 6 25.4004741109 11.8024009 4.6130652 -0.2940492 0.0000000000 0.0000000000
1052 1 10.3460159431 -14.0202740 -15.5730042 -15.5730042 0.0000000000 0.0000000000
1052 2 13.2718293932 -29.0457032 33.7603493 33.7603493 0.0000000000 0.0000000000
1052 3 16.8274985680 -21.5730859 -38.1687299 -38.1687299 0.0000000000 0.0000000000
1052 4 22.4326637738 16.1554477 -0.9348532 -0.9348532 0.0000000000 0.0000000000
1052 5 22.4581262857 2.5061400 -2.8088776 -2.8088776 0.0000000000 0.0000000000
1052 6 25.2775067851 6.4058486 9.1542892 9.1542892 0.0000000000 0.0000000000
1053 1 10.8981616013 -0.0000022 -54.9404557 27.3719431 0.0000000000 0.0000000000
1053 2 13.4512078585 0.0000005 35.1189117 43.1694101 0.0000000000 0.0000000000
1053 3 16.7457191247 -0.0000031 -26.7778457 -63.4273443 0.0000000000 0.0000000000
1053 4 22.1459529798 0.0000019 11.1470758 -10.8761068 0.0000000000 0.0000000000
1053 5 22.6538438507 0.0000000 -14.0282362 9.0335961 0.0000000000 0.0000000000
1053 6 25.2768917046 0.0000011 6.5757087 12.4761331 0.0000000000 0.0000000000
1054 1 11.6141362145 24.6541691 -40.7500363 19.4600199 0.0000000000 0.0000000000
1054 2 13.5251482761 22.9124555 9.1441063 46.5012080 0.0000000000 0.0000000000
1054 3 16.2132616678 12.3614660 -3.4244541 -48.8853730 0.0000000000 0.0000000000
1054 4 22.0194298154 -14.2670145 7.8515638 -8.9286309 0.0000000000 0.0000000000
1054 5 22.8474050920 -0.3400236 -7.0619835 4.1855609 0.0000000000 0.0000000000
1054 6 25.3724073048 -5.2917682 1.0840846 6.5505228 0.0000000000 0.0000000000
1055 1 11.3782589864 60.6193712 0.0000000 -13.7116084 0.0000000000 0.0000000000
1055 2 13.7447949645 18.2151039 0.0000000 30.5825664 0.0000000000 0.0000000000
1055 3 15.8235363871 12.2398852 0.0000000 5.8199221 0.0000000000 0.0000000000
